,Path,target
7963,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_664187.jpg,MON
7964,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_547080.jpg,MON
7965,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_762290.jpg,MON
7966,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_341127.jpg,MON
7967,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_294054.jpg,MON
7968,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_818870.jpg,MON
7969,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_216731.jpg,MON
7970,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_267447.jpg,MON
7971,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_628819.jpg,MON
7972,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_845034.jpg,MON
7973,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_741677.jpg,MON
7974,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_6230.jpg,MON
7975,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_785609.jpg,MON
7976,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_23775.jpg,MON
7977,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_61220.jpg,MON
7978,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_601290.jpg,MON
7979,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_558349.jpg,MON
7980,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_730717.jpg,MON
7981,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_216533.jpg,MON
7982,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_652800.jpg,MON
7983,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_497528.jpg,MON
7984,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_924343.jpg,MON
7985,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_707140.jpg,MON
7986,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_952558.jpg,MON
7987,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_87762.jpg,MON
7988,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_153038.jpg,MON
7989,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_127949.jpg,MON
7990,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_884136.jpg,MON
7991,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_107333.jpg,MON
7992,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_881516.jpg,MON
7993,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_723586.jpg,MON
7994,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_371751.jpg,MON
7995,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_814069.jpg,MON
7996,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_86130.jpg,MON
7997,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_768961.jpg,MON
7998,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_905158.jpg,MON
7999,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_183392.jpg,MON
8000,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_456994.jpg,MON
8001,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_998133.jpg,MON
8002,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_779918.jpg,MON
8003,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_226755.jpg,MON
8004,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_605192.jpg,MON
8005,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_119086.jpg,MON
8006,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_409710.jpg,MON
8007,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_307572.jpg,MON
8008,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_748904.jpg,MON
8009,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_18877.jpg,MON
8010,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_88257.jpg,MON
8011,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_907363.jpg,MON
8012,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_353686.jpg,MON
8013,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_564271.jpg,MON
8014,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_982427.jpg,MON
8015,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_148236.jpg,MON
8016,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_756252.jpg,MON
8017,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_578103.jpg,MON
8018,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_716662.jpg,MON
8019,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_970840.jpg,MON
8020,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_311339.jpg,MON
8021,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_963169.jpg,MON
8022,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_766420.jpg,MON
8023,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_125756.jpg,MON
8024,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_392030.jpg,MON
8025,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_546774.jpg,MON
8026,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_479584.jpg,MON
8027,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_371397.jpg,MON
8028,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_399159.jpg,MON
8029,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_248933.jpg,MON
8030,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_425760.jpg,MON
8031,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_230888.jpg,MON
8032,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_627871.jpg,MON
8033,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_899210.jpg,MON
8034,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_606897.jpg,MON
8035,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_611333.jpg,MON
8036,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_369094.jpg,MON
8037,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_133444.jpg,MON
8038,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_342563.jpg,MON
8039,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_487470.jpg,MON
8040,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_788923.jpg,MON
8041,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_763772.jpg,MON
8042,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_888484.jpg,MON
8043,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_343906.jpg,MON
8044,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_29936.jpg,MON
8045,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_898913.jpg,MON
8046,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_37507.jpg,MON
8047,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_347962.jpg,MON
8048,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_945019.jpg,MON
8049,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_623791.jpg,MON
8050,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_698675.jpg,MON
8051,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_767104.jpg,MON
8052,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_661575.jpg,MON
8053,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_473875.jpg,MON
8054,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_921238.jpg,MON
8055,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_217158.jpg,MON
8056,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_121452.jpg,MON
8057,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_718063.jpg,MON
8058,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_801881.jpg,MON
8059,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_657984.jpg,MON
8060,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_784276.jpg,MON
8061,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_775072.jpg,MON
8062,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_998093.jpg,MON
8063,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_496437.jpg,MON
8064,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_314647.jpg,MON
8065,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_332858.jpg,MON
8066,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_505288.jpg,MON
8067,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_703127.jpg,MON
8068,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_662297.jpg,MON
8069,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_946704.jpg,MON
8070,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_545848.jpg,MON
8071,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_846704.jpg,MON
8072,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_38756.jpg,MON
8073,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_172354.jpg,MON
8074,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_621225.jpg,MON
8075,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_701687.jpg,MON
8076,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_289610.jpg,MON
8077,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_321788.jpg,MON
8078,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_248919.jpg,MON
8079,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_351284.jpg,MON
8080,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_275440.jpg,MON
8081,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_207940.jpg,MON
8082,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_79939.jpg,MON
8083,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_262114.jpg,MON
8084,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_112339.jpg,MON
8085,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_518385.jpg,MON
8086,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_812962.jpg,MON
8087,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_91936.jpg,MON
8088,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_234193.jpg,MON
8089,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_801922.jpg,MON
8090,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_817198.jpg,MON
8091,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_286053.jpg,MON
8092,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_373555.jpg,MON
8093,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_142730.jpg,MON
8094,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_709754.jpg,MON
8095,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_187322.jpg,MON
8096,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_402875.jpg,MON
8097,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_4232.jpg,MON
8098,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_815995.jpg,MON
8099,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_557875.jpg,MON
8100,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_141238.jpg,MON
8101,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_817172.jpg,MON
8102,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_149116.jpg,MON
8103,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_9059.jpg,MON
8104,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_597310.jpg,MON
8105,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_586209.jpg,MON
8106,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_25276.jpg,MON
8107,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_358712.jpg,MON
8108,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_290397.jpg,MON
8109,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_192510.jpg,MON
8110,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_545901.jpg,MON
8111,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_396043.jpg,MON
8112,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_970300.jpg,MON
8113,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_483167.jpg,MON
8114,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_237869.jpg,MON
8115,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_348717.jpg,MON
8116,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_603091.jpg,MON
8117,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_826797.jpg,MON
8118,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_889160.jpg,MON
8119,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_686892.jpg,MON
8120,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_973782.jpg,MON
8121,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_993110.jpg,MON
8122,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_376969.jpg,MON
8123,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_312237.jpg,MON
8124,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_836553.jpg,MON
8125,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_12960.jpg,MON
8126,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_870248.jpg,MON
8127,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_778543.jpg,MON
8128,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_19376.jpg,MON
8129,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_657991.jpg,MON
8130,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_993312.jpg,MON
8131,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_574699.jpg,MON
8132,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_884691.jpg,MON
8133,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_447535.jpg,MON
8134,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_629240.jpg,MON
8135,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_398318.jpg,MON
8136,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_293271.jpg,MON
8137,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_624758.jpg,MON
8138,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_348475.jpg,MON
8139,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_678002.jpg,MON
8140,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_642375.jpg,MON
8141,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_470425.jpg,MON
8142,/Users/arthurnicolas/Desktop/Code/Projet DataScientest/Images/PBC_dataset_normal_DIB/monocyte/MO_271560.jpg,MON
