Path,target,target_numerique,prediction
Images/PBC_dataset_normal_DIB\erythroblast/ERB_80122.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\monocyte/MO_551018.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_788039.jpg,LY,4,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_843881.jpg,MO,6,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_689406.jpg,NEUTROPHIL,1,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_348569.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_422581.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_663258.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_854185.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_105000.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_362412.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_902633.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_695453.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_6217.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_908172.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_209080.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_251815.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_874551.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_516388.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\monocyte/MO_912563.jpg,MO,6,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_93514.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_548546.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_973825.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_260100.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/BNE_5311.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_454445.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_606776.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_318125.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_99838.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_214806.jpg,IG,3,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_397978.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_237595.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_305691.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_220632.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_151739.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_929535.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_779578.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_685815.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_101381.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\monocyte/MO_333557.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_962909.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_220789.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_947221.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_350868.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_878903.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_272861.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_475510.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_391732.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/PMY_174003.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_701643.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_60767.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_314773.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_265929.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\monocyte/MO_189430.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_267711.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_90556.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MMY_834867.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_744173.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_24126.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_353176.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_124684.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_572834.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_79792.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_158302.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_767118.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_56069.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_586198.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_359147.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_305002.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_659706.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_404601.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_649885.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_50277.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_885144.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_433851.jpg,BA,5,LY
Images/PBC_dataset_normal_DIB\neutrophil/BNE_975548.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_802512.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_307591.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_227560.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_556912.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_538351.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_588274.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\ig/PMY_784221.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_473449.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_494252.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_828205.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\ig/MMY_290219.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_104344.jpg,NEUTROPHIL,1,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_960075.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_434293.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\monocyte/MO_552828.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/MY_347254.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_751844.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_733636.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_142429.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_742595.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_883350.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_93721.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\lymphocyte/LY_400910.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_908767.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_773102.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_102750.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_263049.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/IG_729010.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_8550.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_130422.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_435680.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_281125.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_902596.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_748001.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_573640.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MMY_58781.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_375215.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_339224.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_946015.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_510579.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_468203.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_981447.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_930111.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_929944.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_9228.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/PMY_647620.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_466618.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_522755.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_579311.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_436065.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_562076.jpg,IG,3,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_655809.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_462447.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/IG_760898.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\basophil/BA_791143.jpg,BA,5,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_556621.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_566743.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_448293.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/MY_56207.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_927585.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_347981.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_879548.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/PMY_113802.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_260007.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_841928.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_49018.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_477469.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_641175.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_835864.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\basophil/BA_842435.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\monocyte/MO_775072.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_129727.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_645696.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_79214.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_455825.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_567014.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MMY_512208.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\monocyte/MO_776848.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_333334.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_314702.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_960056.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_618537.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/MMY_434567.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_342437.jpg,ERB,0,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_434177.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_788902.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_126910.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_203905.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_327676.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_631766.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/PMY_838423.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_945019.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_563211.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_896208.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_625835.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_358715.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_261923.jpg,IG,3,ERB
Images/PBC_dataset_normal_DIB\ig/PMY_479817.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_829157.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_598116.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_140522.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_640102.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_902874.jpg,MO,6,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_70970.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_741421.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_260144.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_477289.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\monocyte/MO_60168.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\monocyte/MO_369170.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_595203.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_401976.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_810657.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_919303.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_493.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_363370.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_911441.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_977907.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_545289.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_719838.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_556796.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_411240.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\basophil/BA_338791.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\erythroblast/ERB_536995.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_441794.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_347850.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_486684.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_111504.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_317446.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MMY_514048.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MMY_841275.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_674224.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_712743.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_277784.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_490548.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_526407.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_847178.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_97746.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_707991.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/PMY_965606.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_530447.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_283307.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\monocyte/MO_909559.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_532436.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_228669.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_570489.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_922464.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_485982.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_204428.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_324837.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_570577.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_528434.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_604351.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_547780.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_437188.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_82543.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/IG_654763.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\basophil/BA_885582.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_912441.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_46784.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_628603.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_912327.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_86193.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_160.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_559324.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_560757.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_165999.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_900690.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\basophil/BA_307737.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_278646.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_256585.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_634858.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\basophil/BA_594734.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/BNE_899761.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_961533.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_295331.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_881501.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_920263.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_562215.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\basophil/BA_50941.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\erythroblast/ERB_994804.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_10157.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_439672.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_596214.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_242489.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_643739.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_304022.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\ig/PMY_819354.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_441101.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_826421.jpg,IG,3,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_621216.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_928813.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_296267.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_252532.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_878703.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_523868.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_952584.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_16249708.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_557762.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_10781.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_53466.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_423288.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MMY_368200.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_142659.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_949291.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_861498.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_915927.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_3689.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_161423.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_433563.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_885874.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_533476.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_540748.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_159306.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_94501.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_975767.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_42309.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_862442.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_211405.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_56409.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\monocyte/MO_770728.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/PMY_694391.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_29702.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_405525.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_345452.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_892159.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/PMY_881874.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_475422.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_689473.jpg,PLATELET,7,PLATELET
