Path,target
Images/PBC_dataset_normal_DIB\lymphocyte\LY_769569.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_771696.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_772628.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_772663.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_774874.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_775657.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_776045.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_776183.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_776513.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_776538.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_776689.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_777144.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_778240.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_778709.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_779080.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_779508.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_779564.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_780549.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_781116.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_78141.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_782430.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_782746.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_783503.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_785284.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_785608.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_786317.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_787227.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_787687.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_788039.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_788750.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_789385.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_789698.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_790293.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_791031.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_792776.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_793239.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_793772.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_793893.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_793947.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_79607.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_796210.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_796625.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_79706.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_797793.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_798487.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_799385.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_799986.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_800058.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_800603.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_801230.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_801480.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_801778.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_803057.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_803647.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_803891.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_804787.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_804969.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_807924.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_810114.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_810594.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_81076.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_812454.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_812570.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_813628.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_814540.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_815802.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_815826.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_815909.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_816147.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_81744.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_817702.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_818085.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_818290.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_818656.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_818779.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_819068.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_819409.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_819930.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_819994.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_820246.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_82173.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_82338.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_823713.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_824813.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_825373.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_825410.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_825441.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_826283.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_827379.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_827566.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_827883.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_828116.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_828205.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_828552.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_829659.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_829942.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_830593.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_832073.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_832225.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_832402.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_832617.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_832775.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_83324.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_833720.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_833791.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_833948.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_83417.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_834806.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_834838.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_83662.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_83666.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_837051.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_837910.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_839010.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_839729.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_841070.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_842128.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_842868.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_8432.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_844166.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_844729.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_845543.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_845737.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_847141.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_848571.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_849013.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_849118.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_851299.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_851511.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_853229.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_853677.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_853764.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_85450.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_85630.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_857864.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_858672.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_860635.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_86114.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_861218.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_86171.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_861914.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_86378.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_864134.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_865265.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_865656.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_866646.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_867406.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_868217.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_86837.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_869516.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_869750.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_869931.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_869994.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_870487.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_870677.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_870847.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_870923.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_87125.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_872377.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_872921.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_872934.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_873168.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_873630.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_874360.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_874739.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_874823.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_875286.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_875452.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_875657.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_875873.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_877055.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_877960.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_87818.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_878313.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_879256.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_881002.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_881717.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_883318.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_884557.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_884721.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_888483.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_891701.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_891761.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_891874.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_892611.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_893060.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_893109.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_893140.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_893259.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_893448.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_893656.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_894111.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_894569.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_894763.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_894865.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_896867.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_897158.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_897525.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_898862.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_900078.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_900086.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_900304.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_901764.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_903380.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_90345.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_904542.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_904936.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_905003.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_905051.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_907042.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_907262.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_907480.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_908757.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_908944.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_909959.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_9109.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_911324.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_912598.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_91407.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_914453.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_914594.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_914653.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_915675.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_915839.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_916903.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_918465.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_918494.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_919251.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_919323.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_919876.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_920111.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_921451.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_921911.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_923038.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_924952.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_925035.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_92565.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_925672.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_925681.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_925823.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_926291.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_927603.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_928141.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_92946.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_929629.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_929835.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_929854.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_930111.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_930690.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_930985.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_932486.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_933111.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_933374.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_933937.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_934441.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_935379.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_936131.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_937401.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_938330.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_93903.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_939287.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_942960.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_944905.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_945775.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_947487.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_947726.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_947790.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_948750.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_948825.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_948851.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_949147.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_951374.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_95212.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_952423.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_9533.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_953443.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_954324.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_954369.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_955140.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_955445.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_95557.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_956038.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_95668.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_959755.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_960788.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_961135.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_961250.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_961642.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_962162.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_962298.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_962746.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_962901.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_963670.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_965360.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_965640.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_966026.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_967233.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_969163.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_970253.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_970556.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_971434.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_971498.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_971588.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_973118.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_974002.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_974550.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_978489.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_979514.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_979614.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_981011.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_981098.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_982252.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_98404.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_984424.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_985583.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_985627.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_986779.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_988983.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_989262.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_990177.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_99358.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_995949.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_996704.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_99706.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_997935.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_998918.jpg,LYM
Images/PBC_dataset_normal_DIB\lymphocyte\LY_999045.jpg,LYM
Images/PBC_dataset_normal_DIB\monocyte\MO_100695.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_101258.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_102400.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_103089.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_103756.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_104290.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_104431.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_104441.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_104451.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_104742.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_105547.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_107333.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_107817.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_10819.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_108488.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_108531.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_110450.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_111681.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_111777.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_111934.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_112202.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_112339.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_113269.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_113841.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_114341.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_115081.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_115896.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_11595.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_116471.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_116840.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_116903.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_119086.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_119666.jpg,MON
Images/PBC_dataset_normal_DIB\monocyte\MO_120253.jpg,MON
